timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1710498234046556,36840,15,36831,229953,36821,229120,36817,22994364,36815,10875000,36813,85600000,36808,81503000,36807,8159000,36804,10875000,36802,45852850,36841,140396639,36844,271440,36849,10875000,36854,1006421446,36856,10875000,36861,21715000,36862,67852683,36863,82700000,36864,37159000,36865,27142934
1710498234204583,36840,15,36831,229953,36828,54306096,36826,10850000,36821,229120,36817,22994364,36815,10875000,36813,85600000,36807,8159000,36804,10875000,36841,140396639,36842,54286158,36844,271440,36849,10875000,36852,54272216,36854,1006421446,36856,78745249,36859,81392350,36861,21715000,36862,67852683
1710498234404091,36840,15,36831,229953,36829,54303797,36826,10850000,36821,229120,36817,22994364,36815,10875000,36813,85600000,36808,10875000,36807,8159000,36841,140396639,36849,10875000,36854,1006421446,36856,78745249,36861,21715000,36862,67852683,36863,82700000,36864,37159000,36865,27142934,36866,10875000
1710498234625088,36840,15,36836,2714723,36835,54295215,36831,229953,36827,54307883,36826,10850000,36821,229120,36820,10875000,36817,22994364,36815,10875000,36841,29860994,36842,54287113,36844,271440,36848,54278159,36854,1006421446,36856,78745249,36861,21715000,36862,67852683,36863,82700000,36864,37159000
1710498234819949,36840,15,36835,2714806,36833,54298025,36832,54300193,36831,229953,36827,54307883,36826,10850000,36821,229120,36820,10875000,36818,54320438,36841,84148336,36843,271440,36844,1867173,36848,54278159,36854,1006421446,36856,78745249,36861,21715000,36862,67852683,36863,164083675,36864,37159000
1710498235014748,36840,15,36835,2714806,36832,54300193,36831,229953,36827,54307883,36826,10850000,36821,229120,36820,10875000,36818,54320438,36817,22994364,36841,84148336,36843,54284954,36844,271440,36848,54278159,36854,1006421446,36856,78745249,36861,21715000,36862,67852683,36863,164083675,36864,37159000
1710498235195362,36840,15,36836,1650922,36831,229953,36826,10850000,36821,229120,36820,10875000,36818,29000000,36817,22994364,36815,10875000,36813,56600000,36846,271440,36854,977421446,36856,67870249,36861,21715000,36862,67852683,36863,82700000,36864,8159000,36865,27142934,36866,10875000,36872,10875000
1710498235400633,36840,15,36839,2714458,36838,54291075,36836,229953,36835,54295235,36834,229953,36831,54301844,36826,10850000,36822,54314886,36821,229120,36844,27147980,36847,54279776,36849,271440,36851,54273524,36854,977421446,36856,67870249,36859,94111018,36861,10875000,36862,67852683,36863,82700000
1710498235609655,36840,15,36839,2714458,36838,54291075,36837,1953911,36836,229953,36835,54295235,36831,54301844,36826,10850000,36822,54314886,36821,229120,36843,2714251,36844,81431104,36847,54279776,36849,271440,36851,54273524,36854,977421446,36856,67870249,36859,94111018,36861,10875000,36862,67852683
1710498235818332,36840,15,36839,2714458,36838,54291075,36837,1953911,36835,54295235,36834,229943,36831,54301844,36826,10850000,36822,54314886,36821,229120,36843,29859404,36844,54283124,36847,54279776,36849,271440,36851,54273524,36854,977421446,36856,67870249,36859,94111018,36861,10875000,36862,67852683
1710498236028204,36840,15,36838,54291075,36834,229943,36831,54301844,36826,10850000,36824,10875000,36821,229120,36820,10875000,36818,29000000,36817,22994364,36849,271440,36851,54273524,36854,977421446,36856,67870249,36859,94111018,36861,10875000,36862,67852683,36863,82700000,36864,8159000,36865,27142934
1710498236195785,36840,15,36837,229946,36832,10875000,36828,29000000,36824,10875000,36821,229120,36820,19034000,36817,22994364,36815,10875000,36813,56600000,36856,67870249,36860,977421446,36862,67852683,36863,82700000,36865,27142934,36872,10875000,36879,10875000,36882,29000000,36886,72167744,36892,10875000
1710498236396520,36840,11079943,36833,1753115,36828,29000000,36824,10875000,36821,229120,36820,10875000,36817,22994364,36815,10875000,36813,56600000,36811,45834537,36852,271433,36855,54266720,36856,271433,36859,67861040,36860,67861040,36861,977421446,36864,10875000,36869,29000000,36872,10875000,36874,8159000
1710498236605928,36841,54287342,36840,11079943,36829,65178579,36828,29000000,36824,10875000,36821,229120,36820,10875000,36817,22994364,36815,10875000,36813,56600000,36854,54268193,36855,27407120,36859,67861040,36860,67861040,36861,977421446,36864,10875000,36869,29000000,36872,10875000,36874,8159000,36877,78000000
1710498236821409,36846,2713929,36844,54282798,36842,229909,36840,10850015,36829,54303579,36828,29000000,36824,10875000,36823,22990932,36821,229120,36820,10875000,36852,2713621,36854,54268193,36855,27135720,36856,271388,36859,67861040,36860,67861040,36861,977421446,36864,10875000,36867,54249539,36869,29000000
1710498237023800,36846,2713929,36843,229899,36842,54285155,36840,10850015,36838,54290543,36829,54303579,36828,29000000,36824,10875000,36823,22990932,36822,8159000,36851,2713677,36852,54272515,36854,54268193,36855,27135720,36856,271388,36858,54263482,36859,67861040,36860,67861040,36861,977421446,36864,10875000
1710498237210981,36847,2713906,36845,54280990,36843,54514043,36840,10850015,36838,54290543,36829,54303579,36828,29000000,36824,10875000,36823,22990932,36822,89630828,36851,2713677,36852,54272515,36854,54268193,36855,27135720,36856,271388,36858,54263482,36859,67861040,36860,67861040,36861,977421446,36864,10875000
1710498237408226,36847,2713906,36846,54279736,36845,2136824,36844,229899,36843,54284143,36840,10850015,36838,54290543,36829,54303579,36828,29000000,36824,10875000,36851,2713677,36853,54270059,36855,27135720,36856,54266509,36857,271377,36858,54263482,36859,68132417,36860,67861040,36861,977421446,36864,10875000
1710498237612880,36845,229899,36840,10850015,36831,10875000,36828,29000000,36824,10875000,36823,22990932,36822,89630828,36821,229120,36820,10875000,36816,45826400,36855,27135720,36859,67861040,36860,67861040,36861,977421446,36869,29000000,36872,10875000,36874,8159000,36877,78000000,36879,10875000,36880,27138514
1710498237799971,36847,198930,36846,229899,36841,56143902,36840,10850015,36832,54299752,36831,10875000,36828,29000000,36827,22989372,36825,8159000,36824,10875000,36855,54266835,36857,54264109,36860,271377,36861,1031680774,36869,29000000,36871,65119639,36872,10875000,36874,8159000,36877,78000000,36879,92223125
1710498238022677,36847,54706935,36840,10850015,36831,10875000,36828,29000000,36827,22989372,36825,89623343,36824,10875000,36823,67400000,36821,229120,36820,10875000,36856,54265406,36860,271377,36863,977421446,36869,29000000,36871,65119639,36872,10875000,36874,8159000,36877,78000000,36879,92223125,36880,27138514
1710498238215790,36848,54275731,36847,198930,36844,229884,36843,54284343,36840,10850015,36834,54297163,36831,10875000,36828,29000000,36827,22989372,36825,89623343,36856,54001406,36858,271359,36863,977421446,36864,54254898,36869,29000000,36871,65119639,36872,10875000,36874,8159000,36877,78000000,36879,92223125
1710498238417076,36849,54275557,36847,198930,36846,229881,36840,10850015,36833,29000000,36831,10875000,36827,22989372,36825,8159000,36824,10875000,36823,67400000,36858,2713159,36859,271359,36863,977421446,36864,54254898,36869,29000000,36872,10875000,36874,62398556,36875,10875000,36877,78000000,36879,10875000
1710498238629953,36850,54273737,36847,428802,36846,229871,36845,54280510,36840,10850015,36837,54293025,36836,10875000,36833,29000000,36831,10875000,36829,81457486,36858,2713159,36859,54260886,36863,977421446,36867,54250391,36869,29000000,36871,10875000,36872,10875000,36874,62398556,36875,10875000,36877,78000000
1710498238816419,36850,4422236,36849,54274870,36847,428802,36840,10850015,36833,29000000,36831,10875000,36829,81457486,36827,22989372,36825,8159000,36824,10875000,36857,54263776,36860,271344,36863,977421446,36869,29000000,36871,10875000,36872,10875000,36874,8159000,36875,10875000,36877,78000000,36879,10875000
1710498239014786,36850,4422236,36849,54274870,36847,54707103,36842,54284970,36840,10850015,36833,29000000,36831,10875000,36827,22989372,36825,8159000,36824,10875000,36855,2713382,36856,54265248,36860,271344,36863,1031676813,36867,10875000,36869,29000000,36871,10875000,36872,65117838,36874,8159000,36875,10875000
1710498239206832,36850,1708574,36849,2713739,36847,428802,36845,54280696,36842,54284970,36840,10850015,36835,229033,36834,54297508,36833,29000000,36831,10875000,36857,54264246,36860,271344,36863,977421446,36867,10875000,36869,29000000,36871,10875000,36872,10875000,36874,8159000,36875,10875000,36877,78000000
1710498239407216,36850,4422260,36848,54275632,36847,428802,36842,54284970,36840,10850015,36835,229033,36834,54297508,36833,29000000,36831,10875000,36827,22989372,36855,2713407,36857,54264246,36860,271344,36861,54258017,36863,977421446,36867,10875000,36869,29000000,36870,54245172,36871,10875000,36872,10875000
1710498239613235,36851,2713589,36850,55981587,36847,428802,36840,10850015,36835,229033,36834,54297508,36833,29000000,36831,10875000,36827,22989372,36825,89623934,36856,2713291,36857,54263912,36859,54262004,36860,271344,36863,977421446,36869,29000000,36871,10875000,36872,10875000,36874,8159000,36875,10875000
1710498239813886,36852,10850000,36851,54272611,36850,55981587,36848,229878,36847,198930,36844,54282892,36840,15,36836,54293453,36835,229033,36833,29000000,36857,2713225,36858,54262653,36861,54259100,36862,271344,36863,977421446,36864,54253815,36869,29000000,36871,10875000,36872,10875000,36874,8159000
1710498240004765,36852,13563541,36851,54272611,36850,1708574,36848,54506177,36847,198930,36844,54282892,36840,15,36836,54293453,36835,229033,36833,29000000,36857,2713225,36858,54262653,36862,271344,36863,977421446,36864,54253815,36869,29000000,36871,10875000,36872,10875000,36873,54240981,36874,8159000
1710498240201272,36852,13563541,36850,54273772,36848,54276299,36847,198930,36844,54282892,36840,15,36836,54293453,36835,229033,36833,29000000,36831,10875000,36856,2713284,36857,54264103,36860,54259717,36863,977421446,36864,54253815,36869,29000000,36871,10875000,36872,10875000,36873,54240981,36874,8159000
1710498240411834,36852,10850000,36850,4467417,36847,198930,36846,54508701,36844,54282892,36840,15,36835,229033,36833,83298278,36831,10875000,36828,81458149,36854,2713414,36856,54266373,36860,271337,36863,977421446,36864,54253815,36869,39848183,36871,10875000,36872,10875000,36874,8159000,36875,10875000
1710498240597600,36852,10850000,36847,198930,36846,54278836,36840,15,36835,229033,36833,83298278,36831,10875000,36827,22989372,36824,10875000,36823,67400000,36860,271337,36863,977421446,36867,10875000,36869,39848183,36871,65118784,36872,10875000,36874,8159000,36875,10875000,36877,78000000,36879,10875000
1710498240797968,36852,10850000,36847,198930,36843,229875,36840,15,36833,229045,36828,10875000,36827,22989372,36824,10875000,36823,67400000,36822,29000000,36853,56983149,36856,271348,36857,271348,36861,977421446,36864,29000000,36867,10875000,36869,10848183,36871,10875000,36872,10875000,36874,89518074
1710498241002839,36852,10850000,36847,198930,36842,54285426,36840,15,36839,229875,36828,10875000,36827,77296369,36824,10875000,36823,67400000,36822,29000000,36853,111252815,36854,271352,36855,1565399,36861,977421446,36864,29000000,36865,54252526,36867,10875000,36869,10848183,36871,10875000,36872,10875000
1710498241221602,36847,198930,36840,15,36839,229875,36832,54299393,36830,229064,36827,22989372,36824,10875000,36823,67400000,36822,29000000,36820,10875000,36853,167570911,36857,10875000,36858,977421446,36859,29000000,36861,10875000,36867,10875000,36869,10848183,36871,10875000,36872,10875000,36873,10850000
1710498241423678,36847,198930,36840,15,36839,2944356,36836,54293584,36832,54299393,36828,229076,36823,67400000,36822,29000000,36820,10875000,36818,22989372,36848,111267911,36852,271370,36856,977421446,36857,10875000,36859,29000000,36861,10875000,36867,10875000,36869,10848183,36871,92240781,36872,10875000
1710498241629450,36847,198930,36840,15,36839,229875,36838,2714561,36829,54303763,36827,229082,36822,29000000,36820,10875000,36818,22989372,36816,127312170,36848,111267911,36850,54545673,36851,1569223,36856,977421446,36857,10875000,36859,29000000,36861,10875000,36867,10875000,36869,10848183,36870,71700000
1710498241804588,36847,198930,36840,15,36835,54295386,36834,229909,36827,229082,36822,29000000,36820,10875000,36818,22989372,36816,127312170,36815,109375000,36848,123903440,36850,54274284,36856,977421446,36857,10875000,36859,29000000,36861,10875000,36866,72167744,36867,38013883,36868,81373002,36869,10848183
1710498242066605,36847,930,36840,15,36834,229909,36825,229095,36821,54316251,36817,29000000,36816,45826400,36815,109375000,36812,81493696,36811,19034000,36848,123903440,36850,54274284,36856,977421446,36857,10875000,36859,83261805,36861,21725000,36864,29000000,36866,72167744,36867,38013883,36868,81373002
1710498242220472,36840,15,36836,2714701,36828,229909,36825,229095,36821,54316251,36817,29000000,36816,45826400,36815,109375000,36812,81493696,36811,42024932,36841,2714367,36847,54278502,36848,56512558,36854,29000000,36856,977421446,36857,10875000,36861,21725000,36864,29000000,36866,72167744,36867,38013883
1710498242402486,36840,15,36835,2714788,36834,54296546,36832,54529287,36825,229095,36817,29000000,36816,45826400,36815,109375000,36812,81493696,36811,42024932,36841,57001710,36846,271440,36848,54277029,36853,10875000,36854,29000000,36856,977421446,36857,10875000,36861,21725000,36864,29000000,36865,81378955
1710498242606413,36840,15,36832,229959,36825,229095,36820,10875000,36817,29000000,36816,45826400,36815,109375000,36812,81493696,36811,42024932,36804,10875000,36845,1998440,36846,271440,36854,29000000,36856,977421446,36857,65139562,36861,21725000,36864,29000000,36865,81378955,36866,72167744,36867,38013883
1710498242825411,36840,15,36832,229959,36825,229095,36820,10875000,36817,29000000,36816,45826400,36815,190862565,36811,42024932,36804,10875000,36801,72167744,36853,1782078,36854,29000000,36856,977421446,36857,10875000,36861,21725000,36864,29000000,36866,72167744,36867,38013883,36869,10848183,36870,71700000
1710498243016053,36840,15,36834,229921,36825,229095,36820,10875000,36817,29000000,36816,45826400,36815,190862565,36811,42024932,36804,10875000,36801,72167744,36846,271396,36853,1782078,36854,29000000,36856,977421446,36857,10875000,36861,21725000,36866,72167744,36867,38013883,36869,92218799,36870,71700000
1710498243214928,36843,2714166,36841,54287342,36840,15,36834,229921,36825,11104095,36822,29000000,36821,1756585,36820,10875000,36817,8159000,36816,45826400,36853,1782078,36856,977421446,36859,29000000,36861,10850000,36866,72167744,36867,38013883,36869,10848183,36870,71700000,36871,10875000,36872,10875000
1710498243408438,36844,54282922,36841,54287342,36840,15,36837,229943,36836,229943,36825,11104095,36821,81474586,36820,19034000,36816,45826400,36815,109375000,36849,271421,36851,271421,36852,2713600,36857,977421446,36861,10850000,36864,29000000,36866,72167744,36867,38013883,36869,10848183,36870,71700000
1710498243627359,36847,2713884,36844,54282922,36842,229912,36841,54287342,36840,15,36831,65176213,36827,29000000,36825,11104095,36823,22992160,36821,81474586,36852,2713600,36853,54541238,36856,271396,36858,977421446,36861,65108957,36864,29000000,36866,72167744,36867,10875000,36869,65094728,36870,71700000
1710498243795587,36844,1609288,36842,54514637,36840,15,36838,54290598,36827,29000000,36825,11104095,36823,22992160,36821,81474586,36820,19034000,36816,45826400,36856,271396,36858,977421446,36861,10850000,36863,10875000,36864,29000000,36866,72167744,36867,10875000,36869,10848183,36870,71700000,36871,10875000
1710498244006238,36844,2714125,36840,15,36838,54290598,36827,29000000,36825,11104095,36823,22992160,36821,81474586,36820,19034000,36816,45826400,36815,109375000,36857,54263995,36858,977421446,36861,10850000,36863,10875000,36864,29000000,36866,72167744,36867,10875000,36869,10848183,36870,71700000,36871,10875000
1710498244211163,36845,2714005,36844,1555725,36843,54284070,36841,229899,36840,15,36838,54290598,36828,54305485,36827,29000000,36825,11104095,36823,22992160,36854,54269358,36855,271370,36857,54263995,36858,977421446,36861,10850000,36863,10875000,36864,29000000,36865,54252439,36866,72167744,36867,10875000
1710498244404052,36846,56082264,36843,229896,36842,54285534,36840,15,36833,227719,36829,10875000,36827,29000000,36825,10875000,36824,81467752,36823,22992160,36855,2713400,36857,271366,36861,988271446,36863,54255868,36866,72167744,36869,39848183,36870,71700000,36871,10875000,36872,10875000,36874,8159000
1710498244607144,36847,54278502,36846,229902,36845,229902,36840,15,36829,10875000,36827,8159000,36825,77475000,36823,22992160,36820,10875000,36816,45826400,36859,271374,36869,50698183,36870,71700000,36872,10875000,36875,27137410,36879,10875000,36882,29000000,36885,10875000,36892,10875000,36897,81308174
1710498244803718,36848,54277029,36846,229902,36840,227691,36839,10875000,36837,29000000,36832,29000000,36830,8159000,36829,10875000,36828,41823958,36825,77475000,36861,271366,36864,271366,36869,988269629,36878,8159000,36879,10875000,36880,72167744,36882,10850000,36884,64800000,36885,10875000,36892,10875000
1710498245000576,36849,1717125,36848,54506910,36840,227691,36837,29000000,36833,10875000,36832,29000000,36830,8159000,36829,33863105,36828,41823958,36825,77475000,36860,27131788,36864,271366,36867,271348,36868,67829472,36869,977421446,36873,10875000,36875,29000000,36878,8159000,36879,10875000,36880,72167744
1710498245208167,36850,229871,36849,1717125,36840,227691,36838,10875000,36837,29000000,36833,19034000,36832,29000000,36829,33863105,36828,41823958,36825,77475000,36867,271348,36868,67829472,36869,985580446,36875,29000000,36879,10875000,36880,72167744,36882,10850000,36884,64800000,36885,38009832,36892,10875000
1710498245408578,36850,229871,36849,82770,36840,15,36838,10875000,36837,29000000,36833,19034000,36832,29000000,36829,33863105,36828,41823958,36825,77475000,36866,27131177,36867,271307,36868,68100780,36871,977421446,36875,29000000,36880,72167744,36882,10850000,36884,64800000,36885,38009832,36892,10875000
1710498245600146,36850,229871,36849,82770,36847,227632,36842,29000000,36840,15,36839,1992582,36838,10875000,36835,71700000,36833,19034000,36832,29000000,36866,27131177,36868,67829472,36870,271307,36874,67829643,36875,977421446,36877,10846317,36878,10875000,36880,101167744,36882,10850000,36884,64800000
1710498245809721,36863,2712734,36853,54268880,36850,229871,36849,82770,36847,227632,36845,54280693,36843,1734152,36842,29000000,36840,15,36839,8159000,36867,2712471,36869,54247114,36871,54243463,36874,67829643,36875,1031659869,36878,10875000,36880,101167744,36882,10850000,36883,54226425,36884,64800000
1710498246060245,36857,229806,36849,82770,36847,227632,36845,10875000,36842,29000000,36840,15,36839,8159000,36838,33855622,36837,81438548,36835,71700000,36868,27127372,36871,54514774,36874,67829643,36875,8159000,36880,101167744,36882,10850000,36884,64800000,36885,38009832,36892,10875000,36896,127092246
1710498246195718,36865,2712550,36864,54253472,36860,229806,36857,54263616,36849,82770,36847,227632,36846,1707569,36845,10875000,36842,29000000,36840,15,36872,54242072,36873,271260,36874,122069803,36877,977421446,36878,54233435,36884,64800000,36885,39875000,36892,10875000,36893,27126000,36894,72167744
1710498246401118,36861,1669413,36859,2713008,36855,54265924,36849,82770,36847,227632,36842,29000000,36840,15,36839,8159000,36838,33855622,36835,71700000,36866,2712526,36871,54243244,36874,67829643,36875,271234,36877,977421446,36879,67829643,36880,29000000,36881,10875000,36884,64800000,36885,10875000
1710498246642698,36860,1593990,36855,54495739,36850,54272695,36849,82770,36847,227632,36842,29000000,36840,15,36838,33855622,36835,71700000,36833,10875000,36864,2712735,36867,54249775,36869,271271,36870,271271,36871,54243244,36872,67829643,36874,67829643,36876,10875000,36877,977421446,36880,29000000
1710498246816960,36859,2712998,36858,54261914,36855,54265924,36850,54272695,36849,82770,36847,227632,36842,29000000,36840,15,36838,33855622,36835,71700000,36864,2712735,36865,54252000,36867,54249775,36869,271271,36871,54243244,36872,67829643,36874,67829643,36876,10875000,36877,977421446,36880,29000000
1710498247004551,36860,1658877,36859,2712998,36858,54261914,36856,229824,36855,54265924,36850,54272695,36849,82770,36847,227632,36842,83285568,36840,15,36864,2712735,36865,81380888,36867,54249775,36869,271271,36871,54243244,36872,67829643,36874,67829643,36876,10875000,36877,977421446,36880,29000000
1710498247196826,36860,4371801,36859,54260204,36858,229824,36856,54264244,36852,54270696,36849,82770,36847,227632,36842,83285568,36840,15,36838,33855622,36865,27128888,36866,54250976,36872,75988643,36873,271282,36874,122068842,36877,977421446,36880,29000000,36881,10875000,36882,65072269,36884,64800000
1710498247409520,36860,1658877,36859,2713001,36857,229821,36852,54270696,36849,82770,36847,227632,36842,83285568,36840,15,36838,33855622,36836,8159000,36864,2712738,36865,27128888,36872,75988643,36874,67829643,36877,977421446,36880,29000000,36881,10875000,36882,65072269,36884,64800000,36885,10875000
1710498247620484,36860,1658877,36859,2713001,36857,54492289,36852,54270696,36849,82770,36847,227632,36842,83285568,36840,15,36838,33855622,36836,8159000,36864,2712738,36865,81381062,36868,54248033,36871,271278,36872,130230893,36874,67829643,36876,10875000,36877,977421446,36880,29000000,36881,10875000
1710498247803771,36863,2712747,36861,229824,36860,1888701,36849,82770,36847,29227632,36844,10875000,36842,8159000,36840,15,36838,33855622,36835,71700000,36874,67829643,36875,271282,36877,977421446,36880,271282,36884,64800000,36885,10875000,36890,10850000,36892,10875000,36893,27126000,36894,72167744
1710498248020837,36863,229784,36849,82770,36847,29227632,36845,22978440,36844,10875000,36840,15,36838,10875000,36835,71700000,36833,10875000,36832,29000000,36869,54247284,36872,27128899,36874,67829643,36877,977421446,36881,10875000,36884,64800000,36885,10875000,36890,10850000,36892,10875000,36893,27126000
1710498248217597,36863,2712741,36862,54486076,36856,54264080,36849,82770,36847,29227632,36845,22978440,36844,10875000,36840,15,36839,8159000,36838,10875000,36872,27128899,36874,67829643,36877,977692681,36878,8159000,36881,10875000,36884,64800000,36885,10875000,36890,10850000,36892,10875000,36893,27126000
1710498248404185,36864,1557986,36862,54486076,36860,54258939,36856,54264080,36849,82770,36847,29227632,36846,54278808,36845,22978440,36844,10875000,36840,81433186,36868,2712422,36872,54242000,36876,54236796,36877,977692681,36878,8159000,36881,10875000,36884,64800000,36885,10875000,36886,54221726,36890,10850000
1710498248641272,36863,2712706,36861,229799,36849,82770,36847,29227632,36846,54278808,36845,22978440,36844,10875000,36840,81433186,36839,8159000,36838,10875000,36876,54236796,36877,977692681,36878,8159000,36881,10875000,36884,64800000,36885,10875000,36886,54221726,36890,10850000,36892,10875000,36893,27126000
1710498248811424,36861,229799,36849,82770,36848,54275684,36847,29227632,36845,31137440,36844,10875000,36840,15,36838,10875000,36835,71700000,36833,10875000,36876,271226,36879,54231632,36884,64800000,36885,21719010,36890,10850000,36892,10875000,36893,27126000,36894,72167744,36898,10875000,36900,29000000
1710498249017392,36872,2712074,36863,229778,36862,108742609,36855,10875000,36853,227595,36852,29000000,36851,10875000,36849,1808997,36847,8159000,36845,89978440,36877,2982962,36878,271226,36885,10844010,36891,29000000,36892,65088014,36893,27126000,36894,72167744,36898,75175000,36899,81303295,36903,10875000
1710498249204769,36873,1977951,36863,229778,36855,10875000,36853,227595,36852,29000000,36851,10875000,36849,82770,36848,8159000,36845,89978440,36844,10875000,36878,271226,36879,2711603,36883,271234,36884,977421446,36891,29000000,36892,10875000,36894,72167744,36898,75175000,36899,10840000,36903,10875000
1710498249421001,36869,229747,36858,54261564,36857,29000000,36856,1650488,36855,10875000,36853,227595,36851,19034000,36849,82770,36846,29000000,36845,67000000,36883,271234,36887,977421446,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000,36905,72167744,36912,137967246,36918,29000000
1710498249600986,36871,229740,36857,29000000,36855,10875000,36853,227595,36852,22974079,36851,19034000,36849,82770,36846,29000000,36845,67000000,36844,10875000,36886,271182,36887,977421446,36892,10875000,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000,36905,72167744,36912,137967246
1710498249810049,36869,229737,36853,227595,36852,51974079,36851,10875000,36849,82770,36848,8159000,36845,67000000,36844,10875000,36840,15,36838,10875000,36882,271160,36883,271179,36887,977421446,36891,29000000,36892,10875000,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000
1710498250038049,36869,229737,36853,227595,36852,51974079,36851,10875000,36849,82770,36848,8159000,36845,67000000,36844,10875000,36840,15,36838,10875000,36883,271182,36887,977421446,36891,29000000,36892,10875000,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000,36905,72167744
1710498250197644,36869,229737,36853,227595,36852,51974079,36851,10875000,36849,82770,36848,8159000,36845,67000000,36844,10875000,36840,15,36838,10875000,36884,271179,36887,977421446,36891,29000000,36892,10875000,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000,36905,72167744
1710498250402504,36870,229734,36853,227595,36852,51974079,36851,10875000,36849,82770,36845,67000000,36844,10875000,36840,15,36838,10875000,36834,72167744,36883,271175,36887,977421446,36891,29000000,36892,10875000,36896,29000000,36898,83333999,36899,10840000,36902,27119011,36903,10875000,36905,72167744
1710498250616383,36869,229734,36862,54255633,36853,227595,36852,51974079,36851,10875000,36849,82770,36846,8159000,36845,148420967,36844,10875000,36840,15,36882,54226994,36883,54497907,36887,977421446,36888,10875000,36891,29000000,36892,10875000,36894,10841372,36896,29000000,36898,83333999,36899,10840000
1710498250805320,36867,229740,36853,227595,36852,22974079,36849,82770,36845,67000000,36844,10875000,36840,15,36838,10875000,36834,83042744,36829,10875000,36881,64475259,36882,271182,36883,10875000,36886,29000000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,29000000,36898,75175000
1710498251010641,36864,54252331,36862,54485740,36856,54265026,36853,227595,36849,82770,36847,29000000,36845,67000000,36844,10875000,36843,22974079,36840,15,36880,54229934,36881,8430182,36883,10875000,36886,29000000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,29000000,36898,75175000
1710498251195167,36861,229762,36853,227595,36849,82770,36847,29000000,36845,67000000,36844,10875000,36843,22974079,36842,8159000,36840,15,36838,10875000,36879,8430208,36883,10875000,36886,29000000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,29000000,36898,75175000,36899,10840000
1710498251408308,36862,2712775,36861,229762,36860,54259194,36855,54266596,36851,145662,36849,82770,36847,29000000,36845,67000000,36844,10875000,36843,22974079,36878,1673644,36879,8430208,36883,10875000,36886,29000000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,29000000,36898,75175000
1710498251609373,36861,2942656,36860,54259194,36857,54262850,36851,145662,36849,82770,36847,29000000,36846,54279417,36845,67000000,36844,10875000,36843,22974079,36877,271223,36878,9832644,36883,10875000,36886,29000000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,56122321,36898,75175000
1710498251802380,36858,2942862,36850,145666,36849,54357356,36845,67000000,36843,22974079,36842,29000000,36840,15,36838,10875000,36836,81440551,36834,83042744,36877,1786413,36878,8159000,36881,29000000,36883,10875000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,56122321,36898,75175000
1710498252028344,36859,2713035,36857,54262747,36855,54266184,36850,145666,36849,54357356,36845,67000000,36843,33849079,36842,29000000,36840,15,36838,10875000,36876,8159000,36877,1786413,36881,29000000,36883,10875000,36886,10840000,36887,977421446,36888,10875000,36892,10875000,36894,10841372,36896,56122321
1710498252228154,36857,2942953,36853,54268554,36849,54503026,36845,67000000,36843,33849079,36842,29000000,36840,54287963,36838,10875000,36834,10875000,36832,81450078,36862,2712880,36875,162983105,36876,8159000,36879,54232581,36881,29000000,36883,10875000,36886,10840000,36887,977421446,36888,92204100,36892,10875000
1710498252411767,36856,229840,36853,54268554,36849,54503026,36845,67000000,36843,22974079,36842,29000000,36840,54287963,36838,10875000,36837,8159000,36834,10875000,36863,54256251,36871,271300,36874,9816561,36878,10875000,36879,54232581,36881,29000000,36883,10875000,36886,10840000,36887,977421446,36888,92204100
1710498252624851,36858,229840,36857,2713168,36853,54268554,36849,54503026,36845,67000000,36843,22974079,36842,39875000,36840,54287963,36838,10875000,36837,8159000,36862,2712855,36871,271300,36874,8159000,36878,10875000,36879,54232581,36881,29000000,36883,10875000,36886,10840000,36887,977421446,36888,92204100
1710498252795899,36858,229840,36856,2713229,36849,54357356,36847,145678,36845,67000000,36843,22974079,36842,29000000,36840,54287963,36838,10875000,36837,8159000,36861,2712894,36864,54254805,36870,55968941,36871,271300,36874,8159000,36878,10875000,36879,54232581,36881,29000000,36883,10875000,36886,10840000
1710498253010992,36856,229840,36855,229840,36849,82770,36848,54275887,36846,54279270,36845,67000000,36840,15,36837,83293209,36834,10875000,36829,10875000,36866,54250760,36869,1843170,36870,8159000,36871,271300,36876,29000000,36878,10875000,36883,10875000,36885,81335344,36886,10840000,36887,977421446
1710498253214793,36852,2943373,36849,82770,36848,54275887,36845,145686,36840,15,36837,29000000,36834,10875000,36832,85084051,36829,10875000,36828,123282405,36866,271289,36868,8159000,36876,29000000,36878,10875000,36882,29000000,36883,10875000,36886,10840000,36887,1004551494,36888,72075000,36889,72167744
